id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,attrited
770783508,48,M,Graduate,Divorced,$60K - $80K,Blue,34,6,3,2,11062.0,false
713422083,30,F,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574.0,true
718026858,52,F,College,Single,Less than $40K,Blue,36,3,2,2,2370.0,false
716028108,35,F,College,Single,Less than $40K,Blue,18,6,2,0,2658.0,false
712222758,38,F,Graduate,Married,Less than $40K,Blue,36,3,2,3,2300.0,true
718436133,44,F,Graduate,Single,Less than $40K,Blue,36,5,2,3,2368.0,false
719313633,53,F,High School,Married,$40K - $60K,Blue,36,6,2,3,2883.0,false
814586958,43,F,College,Divorced,Unknown,Blue,38,4,3,2,3264.0,false
804344733,46,F,Unknown,Single,Less than $40K,Blue,41,3,2,2,1937.0,false
717166383,40,F,Unknown,Married,$40K - $60K,Blue,30,5,2,2,2166.0,false
713060283,43,F,Graduate,Married,$40K - $60K,Blue,34,5,1,3,7135.0,false
713070033,56,F,Graduate,Single,Less than $40K,Blue,43,5,3,2,1438.3,false
793625583,48,F,High School,Single,$40K - $60K,Blue,42,6,1,1,3743.0,false
713918358,31,F,Uneducated,Divorced,Unknown,Blue,36,6,3,1,5190.0,false
714308283,41,M,Doctorate,Married,$40K - $60K,Blue,32,5,3,3,6059.0,false
714086133,47,F,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2577.0,false
718872858,43,F,High School,Married,Less than $40K,Blue,36,5,1,3,3761.0,false
718148358,50,F,High School,Married,Less than $40K,Blue,36,2,3,3,1572.0,true
709665783,39,F,Unknown,Married,$40K - $60K,Blue,36,3,1,1,1637.0,false
708483708,51,M,Unknown,Married,$120K +,Blue,36,5,3,2,28600.0,false
715347783,40,M,High School,Married,Less than $40K,Blue,35,3,3,1,4402.0,false
709054083,50,F,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2652.0,false
807915408,41,F,College,Married,$40K - $60K,Blue,36,6,2,3,6602.0,false
794507133,37,F,Doctorate,Single,$40K - $60K,Blue,18,4,1,3,1900.0,true
712569408,56,F,Doctorate,Single,$40K - $60K,Blue,44,4,2,3,3455.0,false
788805108,47,M,High School,Single,$60K - $80K,Blue,30,5,3,3,18123.0,false
710150208,44,F,Post-Graduate,Divorced,Less than $40K,Blue,26,4,1,3,2295.0,false
711825558,38,M,Graduate,Married,$80K - $120K,Blue,19,5,2,2,1518.0,false
712891833,45,F,Graduate,Unknown,Less than $40K,Blue,36,3,1,1,2723.0,false
719680908,47,F,College,Married,Less than $40K,Blue,27,3,1,3,1776.0,false
801053208,39,F,High School,Married,Less than $40K,Blue,33,3,3,1,1968.0,false
758642733,48,F,Graduate,Single,Less than $40K,Blue,41,5,1,1,1860.0,false
771201408,53,F,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,2684.0,false
789523683,51,F,Graduate,Single,$40K - $60K,Blue,43,3,1,3,2180.0,false
767266758,41,F,High School,Single,Less than $40K,Blue,34,1,3,4,1661.0,true
713732883,38,F,Uneducated,Single,Less than $40K,Blue,36,4,1,2,1679.0,false
720739083,36,F,Post-Graduate,Married,Less than $40K,Blue,25,5,2,3,1691.0,true
718010133,46,F,Post-Graduate,Single,Less than $40K,Blue,35,4,2,3,2888.0,false
771518658,58,F,High School,Married,$40K - $60K,Blue,46,5,3,1,1871.0,false
710508858,44,F,High School,Unknown,Less than $40K,Blue,34,5,1,3,3226.0,false
772590408,41,M,Unknown,Married,$80K - $120K,Blue,31,3,3,1,12114.0,false
719334408,42,F,Post-Graduate,Married,Less than $40K,Blue,36,6,3,1,4959.0,false
717500133,42,M,Uneducated,Single,$80K - $120K,Blue,36,3,2,3,10374.0,false
720988083,45,F,Uneducated,Married,Less than $40K,Blue,35,3,3,2,1438.3,false
713594883,44,F,Uneducated,Single,Unknown,Blue,32,5,3,3,1486.0,true
719848908,41,F,Graduate,Married,Unknown,Blue,33,3,3,3,2542.0,false
714962658,35,M,Unknown,Single,Less than $40K,Blue,36,5,3,3,1931.0,true
717429258,48,F,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,true
717022533,43,F,Post-Graduate,Single,$40K - $60K,Blue,36,4,1,3,2283.0,false
710853033,36,F,Doctorate,Unknown,Less than $40K,Blue,36,3,2,2,4943.0,false
709548783,44,M,Doctorate,Unknown,$40K - $60K,Blue,36,5,3,4,1438.3,true
780055308,43,F,College,Single,Less than $40K,Blue,28,3,1,3,1438.3,false
714252933,52,F,College,Divorced,Less than $40K,Blue,45,4,2,3,1438.3,false
713336883,61,F,High School,Single,Less than $40K,Blue,36,4,3,4,1760.0,true
713119308,50,F,Unknown,Single,Less than $40K,Blue,39,4,4,3,1852.0,false
710815608,43,M,High School,Married,$60K - $80K,Blue,25,3,2,3,2049.0,false
809626983,48,F,High School,Married,Less than $40K,Blue,43,3,3,3,1670.0,true
803398983,35,F,Unknown,Divorced,Less than $40K,Blue,29,4,2,3,1511.0,false
717568308,39,M,Unknown,Single,$80K - $120K,Blue,36,4,2,1,6018.0,false
711694083,59,F,Post-Graduate,Single,Less than $40K,Blue,48,4,2,2,3030.0,false
712258308,58,F,High School,Single,Less than $40K,Blue,39,3,1,3,2755.0,false
713884458,51,M,High School,Single,$80K - $120K,Blue,37,6,2,2,8783.0,false
716160708,64,M,Graduate,Single,Less than $40K,Blue,36,4,3,1,1861.0,false
772728933,50,M,High School,Married,$120K +,Blue,40,6,4,3,13709.0,true
815320383,46,F,Unknown,Unknown,Less than $40K,Blue,41,5,3,2,4710.0,true
712117983,49,M,Graduate,Married,$80K - $120K,Blue,39,6,3,2,17285.0,false
788694558,53,F,Uneducated,Single,Less than $40K,Blue,40,5,2,3,1438.3,false
709275558,54,M,Graduate,Single,$60K - $80K,Blue,44,6,3,2,7866.0,false
711216933,42,F,High School,Married,Less than $40K,Blue,36,4,3,1,2190.0,false
717069033,43,F,Graduate,Married,Less than $40K,Blue,30,4,1,3,4829.0,false
714992733,46,M,Graduate,Divorced,$80K - $120K,Blue,36,5,1,1,3210.0,false
809445858,38,F,Graduate,Single,Less than $40K,Blue,32,6,3,3,1755.0,false
708859158,47,F,Graduate,Single,$40K - $60K,Blue,37,4,1,1,1438.3,false
710040483,37,M,Uneducated,Unknown,$60K - $80K,Blue,26,6,2,1,14485.0,false
714667608,47,M,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,6043.0,false
714475908,43,M,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,6348.0,true
713656308,56,F,High School,Married,Less than $40K,Blue,48,3,3,1,1438.3,false
716790633,43,M,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239.0,true
716127333,45,F,Graduate,Married,Unknown,Blue,36,5,2,3,18432.0,true
713017758,47,F,Uneducated,Single,Less than $40K,Blue,32,6,2,2,1636.0,false
717893358,43,F,Graduate,Married,Unknown,Blue,33,6,1,3,7951.0,false
780032208,44,M,Graduate,Married,$60K - $80K,Blue,34,5,3,3,14201.0,true
720219633,52,F,Graduate,Unknown,$40K - $60K,Blue,42,4,3,2,2723.0,false
711676008,52,F,Graduate,Single,Less than $40K,Blue,44,5,2,2,2019.0,false
714192033,43,F,High School,Single,Unknown,Blue,25,5,1,2,10305.0,false
713442933,49,M,Unknown,Married,$40K - $60K,Blue,32,4,3,3,3114.0,false
789052308,40,M,Graduate,Unknown,$40K - $60K,Blue,28,6,2,2,4323.0,true
714948858,50,F,Unknown,Single,Less than $40K,Blue,36,3,2,2,3647.0,true
711772983,43,M,High School,Single,$60K - $80K,Blue,35,5,2,2,1849.0,false
802937058,53,M,Graduate,Married,$80K - $120K,Blue,47,3,3,1,2540.0,false
712493058,42,F,High School,Single,Unknown,Blue,31,6,3,2,4972.0,false
718808883,55,F,Graduate,Single,Less than $40K,Silver,47,3,3,1,13565.0,false
719685408,40,M,Uneducated,Married,$60K - $80K,Blue,29,3,2,2,6332.0,true
708829758,41,M,High School,Married,$60K - $80K,Blue,36,4,3,2,6062.0,false
710792733,47,F,Post-Graduate,Married,Less than $40K,Blue,29,4,2,2,2897.0,false
716838633,46,M,High School,Single,$60K - $80K,Blue,36,4,5,0,13407.0,false
714041283,50,F,Graduate,Single,Unknown,Blue,40,5,2,2,6610.0,false
710284233,33,M,Uneducated,Married,$80K - $120K,Blue,36,5,3,4,1438.3,true
752944533,45,F,High School,Married,Less than $40K,Blue,34,4,1,2,2030.0,false
713312208,53,M,High School,Married,$40K - $60K,Blue,43,1,2,3,3146.0,true
804045933,36,M,Graduate,Married,$80K - $120K,Blue,30,5,3,2,5302.0,false
716662683,55,F,Unknown,Single,Less than $40K,Blue,45,6,2,3,3185.0,false
713432508,42,F,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,4328.0,false
799475658,51,F,Uneducated,Married,Less than $40K,Blue,45,3,3,3,2238.0,false
719849958,44,F,Graduate,Single,Less than $40K,Blue,36,4,3,3,2658.0,false
715803933,47,M,Post-Graduate,Single,$60K - $80K,Blue,36,4,2,2,9090.0,false
779486433,46,F,Unknown,Single,Less than $40K,Blue,28,3,2,3,2424.0,false
708281433,57,F,Graduate,Married,Less than $40K,Blue,36,5,1,3,1438.3,false
779844408,43,F,Post-Graduate,Married,Less than $40K,Blue,27,4,3,3,1438.3,true
721306908,61,F,Graduate,Single,Unknown,Blue,44,4,3,2,2303.0,false
713964858,51,M,Graduate,Divorced,$120K +,Blue,41,4,2,3,2792.0,false
717545808,44,F,Post-Graduate,Single,Less than $40K,Blue,32,3,1,2,2900.0,false
771232533,46,F,Graduate,Married,Less than $40K,Blue,33,3,3,3,2267.0,false
710883483,52,F,Graduate,Married,$40K - $60K,Blue,34,3,3,3,4189.0,false
801715383,45,M,Graduate,Married,$60K - $80K,Blue,39,6,3,2,12890.0,true
719594433,35,F,Graduate,Single,Unknown,Blue,26,6,1,2,3269.0,false
716310633,59,F,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759.0,false
714188883,46,F,Doctorate,Single,Less than $40K,Blue,37,3,2,2,1787.0,true
772437633,43,M,Graduate,Single,$60K - $80K,Blue,33,4,2,3,6854.0,false
708536283,35,M,Doctorate,Single,$80K - $120K,Blue,27,3,2,2,2904.0,true
772569033,44,M,High School,Divorced,$80K - $120K,Blue,34,5,2,2,5293.0,false
714443883,57,F,Graduate,Married,Less than $40K,Blue,49,4,2,1,1781.0,false
710369658,50,M,Unknown,Married,$60K - $80K,Blue,36,4,3,2,3276.0,false
788440083,55,M,Uneducated,Single,$60K - $80K,Silver,48,5,3,3,34516.0,false
773332908,48,M,High School,Unknown,$60K - $80K,Blue,30,3,3,2,14670.0,false
709307808,59,F,High School,Married,$40K - $60K,Blue,36,3,3,3,4375.0,true
712507758,36,F,College,Unknown,Unknown,Blue,24,6,3,3,3448.0,false
715701033,43,M,Graduate,Married,$80K - $120K,Blue,33,5,3,3,2111.0,true
718478883,55,F,College,Single,Less than $40K,Blue,36,4,1,3,3123.0,false
788734158,42,M,Graduate,Married,$40K - $60K,Blue,19,5,3,2,8374.0,false
794490858,48,F,High School,Married,$40K - $60K,Silver,28,3,1,2,15713.0,false
718397658,60,F,Unknown,Single,$40K - $60K,Blue,36,6,3,2,4115.0,false
718826883,50,M,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,6925.0,true
716733933,42,F,High School,Married,Unknown,Blue,30,5,3,2,1898.0,false
809307108,44,F,High School,Single,Unknown,Blue,39,4,3,2,2021.0,false
778671483,33,F,Uneducated,Single,Less than $40K,Blue,13,5,3,3,1630.0,false
815504583,48,F,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538.0,true
789319458,48,M,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,22639.0,false
710382108,39,F,Post-Graduate,Married,Less than $40K,Blue,19,5,1,2,2452.0,false
720895533,32,F,Unknown,Married,Less than $40K,Blue,22,6,3,3,1438.3,false
709891608,41,M,High School,Married,$120K +,Blue,24,5,2,3,9924.0,true
717136533,37,F,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586.0,false
790164408,59,F,Unknown,Married,Less than $40K,Blue,52,6,3,3,2308.0,false
795613233,48,F,Graduate,Married,Unknown,Blue,42,4,2,0,10514.0,false
709009833,54,M,Graduate,Married,$40K - $60K,Blue,44,3,3,3,1655.0,false
720054183,41,F,Graduate,Single,$40K - $60K,Blue,25,4,2,2,2768.0,false
713193408,59,F,Unknown,Single,Less than $40K,Blue,52,3,3,3,2533.0,false
801508383,48,M,Graduate,Married,$80K - $120K,Blue,42,6,3,2,25658.0,false
711949683,55,F,College,Divorced,$40K - $60K,Blue,36,6,2,3,4410.0,true
787747308,49,F,Uneducated,Unknown,Less than $40K,Blue,39,6,3,2,3468.0,true
720064158,51,F,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,false
779104608,34,F,High School,Unknown,Unknown,Blue,15,5,1,3,1438.3,true
715477233,55,F,High School,Unknown,Unknown,Blue,36,3,2,3,6968.0,false
719524383,35,F,Graduate,Single,$40K - $60K,Blue,22,3,1,3,2441.0,false
713804883,46,F,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836.0,true
710359458,50,F,Graduate,Married,$40K - $60K,Blue,36,5,1,3,2560.0,false
716311683,43,M,College,Married,$80K - $120K,Blue,36,4,1,2,32733.0,false
753795633,48,F,Uneducated,Married,Less than $40K,Blue,41,5,3,2,2964.0,true
780076833,44,M,Unknown,Unknown,$80K - $120K,Blue,29,6,1,2,8315.0,false
716019333,65,F,Unknown,Single,Less than $40K,Blue,56,6,3,3,2279.0,false
820657083,53,M,College,Single,$80K - $120K,Silver,48,5,1,2,34516.0,false
716901858,49,M,Doctorate,Married,$40K - $60K,Blue,39,5,1,2,1438.3,false
756571983,45,F,High School,Single,Less than $40K,Blue,36,6,2,3,2020.0,false
817607358,44,F,High School,Unknown,Unknown,Gold,35,3,3,3,34516.0,true
778268508,56,F,Uneducated,Single,Unknown,Blue,47,5,2,1,5261.0,false
778984383,43,F,High School,Married,Unknown,Blue,31,3,3,1,2692.0,false
720771933,49,F,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,1,1994.0,false
748827033,44,M,Graduate,Divorced,$60K - $80K,Blue,37,5,2,3,3290.0,false
712591983,52,F,Graduate,Single,$40K - $60K,Blue,41,4,2,3,3035.0,false
712181658,37,F,Graduate,Single,$40K - $60K,Blue,36,4,3,1,2407.0,false
712297683,47,F,College,Married,Less than $40K,Blue,35,6,3,2,1781.0,true
714684933,40,F,Uneducated,Married,Less than $40K,Blue,28,5,2,3,3680.0,true
720742083,48,F,Unknown,Married,Less than $40K,Blue,36,4,3,3,2740.0,true
772310958,42,F,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311.0,false
715343883,42,F,High School,Single,Less than $40K,Blue,32,5,3,3,1931.0,false
720470133,59,M,Graduate,Single,Less than $40K,Blue,36,5,3,3,3604.0,false
710420133,47,F,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190.0,false
720933408,56,F,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,8438.0,false
716304483,46,F,High School,Married,$40K - $60K,Blue,36,3,2,3,3413.0,false
719534058,26,F,Graduate,Unknown,Less than $40K,Blue,14,3,2,1,2163.0,false
710515308,42,F,Graduate,Single,Less than $40K,Blue,36,4,3,1,3595.0,false
797241108,47,M,Graduate,Married,$120K +,Blue,41,5,3,3,9036.0,false
708884658,48,F,Graduate,Married,Less than $40K,Blue,31,5,1,1,2315.0,false
794475483,44,M,Uneducated,Married,$80K - $120K,Silver,27,4,3,2,34516.0,false
714315858,56,F,High School,Married,Less than $40K,Blue,37,6,1,3,4008.0,false
717217983,43,F,Graduate,Married,Less than $40K,Blue,30,6,2,3,3143.0,false
721124658,40,M,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427.0,true
716753058,38,F,Graduate,Single,Less than $40K,Blue,28,6,2,2,2699.0,false
711069483,40,F,Graduate,Single,Less than $40K,Blue,36,6,2,2,1538.0,false
708478233,48,F,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,false
710783358,46,M,High School,Unknown,$80K - $120K,Blue,35,5,3,2,2570.0,false
713710383,43,M,High School,Unknown,$80K - $120K,Blue,30,4,2,1,18008.0,false
720815208,52,M,High School,Single,$120K +,Blue,39,5,3,3,34516.0,true
721338783,49,F,Uneducated,Married,Unknown,Blue,36,3,2,3,13483.0,false
714121983,49,F,Graduate,Single,Unknown,Blue,42,4,2,3,4349.0,false
715061733,42,M,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,false
720520308,46,F,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318.0,true
806908608,46,F,Unknown,Married,Less than $40K,Blue,41,5,2,3,1438.3,false
798972183,49,F,Unknown,Single,$40K - $60K,Blue,43,1,3,2,1643.0,true
715030308,42,M,Graduate,Married,$40K - $60K,Blue,27,5,1,2,1503.0,false
708244458,47,F,Unknown,Married,Less than $40K,Blue,35,3,3,2,2793.0,false
789479058,45,F,College,Divorced,$40K - $60K,Blue,37,5,3,3,1438.3,false
784998108,33,M,High School,Married,$80K - $120K,Blue,22,5,3,2,9094.0,false
711808383,50,M,Graduate,Divorced,$60K - $80K,Blue,39,5,1,3,6362.0,false
770839608,60,F,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394.0,false
713866308,45,M,Unknown,Single,$60K - $80K,Blue,36,5,2,1,15100.0,false
714250908,53,F,Graduate,Married,Less than $40K,Blue,47,3,4,2,2927.0,true
739317558,48,M,Graduate,Married,$80K - $120K,Blue,35,4,3,3,9030.0,false
718702908,53,F,Unknown,Single,Less than $40K,Blue,36,6,2,1,1543.0,false
720644883,53,F,College,Married,Unknown,Blue,40,3,2,1,4941.0,false
717182883,33,F,High School,Married,Unknown,Blue,36,3,2,2,2279.0,false
719384433,44,F,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877.0,true
787301208,52,M,Uneducated,Divorced,$40K - $60K,Blue,46,5,1,1,1438.3,false
720924633,40,F,Graduate,Unknown,Less than $40K,Blue,27,4,2,1,1438.3,false
721316358,41,M,High School,Married,$60K - $80K,Blue,28,5,1,1,9577.0,false
716118633,43,M,Post-Graduate,Divorced,$60K - $80K,Blue,36,6,1,1,5427.0,false
789880533,46,F,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913.0,true
711221958,43,F,Graduate,Single,$40K - $60K,Blue,26,3,2,2,2867.0,true
715510683,40,F,High School,Single,Less than $40K,Blue,29,3,2,2,2506.0,false
718689258,39,F,Doctorate,Married,$40K - $60K,Blue,29,5,2,3,1693.0,false
716368008,54,F,Graduate,Married,Unknown,Blue,36,4,2,2,3137.0,true
712092783,47,F,Doctorate,Single,Less than $40K,Blue,40,6,2,3,2437.0,true
789541458,35,F,High School,Married,Less than $40K,Blue,28,6,0,2,1438.3,false
719539458,46,F,Graduate,Single,Less than $40K,Blue,41,5,3,3,3913.0,false
713082708,41,F,High School,Married,Less than $40K,Blue,36,6,2,2,4953.0,false
794665608,48,F,Graduate,Single,$40K - $60K,Blue,33,4,2,3,5724.0,false
712827258,37,M,Uneducated,Married,$40K - $60K,Blue,25,5,0,3,1438.3,false
714525633,55,F,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886.0,false
708726708,42,F,Graduate,Single,$40K - $60K,Blue,36,6,2,3,1451.0,true
768498258,47,F,High School,Married,Unknown,Blue,41,3,2,3,2950.0,false
712767858,42,F,College,Single,$40K - $60K,Blue,30,5,2,3,1438.3,true
709231683,36,F,Graduate,Unknown,$40K - $60K,Blue,23,6,2,3,2024.0,false
712445583,33,F,College,Single,Unknown,Blue,15,3,1,4,2299.0,true
711461658,47,M,High School,Married,$40K - $60K,Blue,29,5,3,2,3291.0,false
713891133,41,F,Unknown,Single,Less than $40K,Blue,36,3,2,2,1438.3,true
710074458,41,F,High School,Divorced,Less than $40K,Blue,34,3,1,3,2137.0,false
779279883,60,F,High School,Married,Less than $40K,Blue,42,3,3,2,1438.3,true
719674533,48,M,Unknown,Single,$80K - $120K,Blue,44,5,1,3,16794.0,false
716535408,43,M,Unknown,Married,$40K - $60K,Blue,32,3,1,3,12219.0,false
710319108,54,F,High School,Married,Less than $40K,Blue,47,4,2,3,1804.0,false
714777858,60,F,Unknown,Married,Less than $40K,Blue,36,6,3,2,2343.0,false
769974258,44,M,Post-Graduate,Single,$80K - $120K,Blue,38,5,2,3,19724.0,false
717819633,49,F,Uneducated,Married,Less than $40K,Blue,42,6,1,2,3949.0,false
712953483,64,F,Graduate,Single,Less than $40K,Blue,36,1,3,4,1682.0,true
779029458,54,F,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,1724.0,true
721321383,50,F,Doctorate,Married,Less than $40K,Blue,41,3,3,2,2372.0,false
716973333,40,M,Uneducated,Married,$120K +,Blue,28,3,3,2,4642.0,false
709946658,49,F,College,Single,$40K - $60K,Blue,30,5,3,3,2765.0,false
709243533,49,F,Unknown,Single,Less than $40K,Blue,41,5,3,2,2555.0,false
709999308,51,M,Uneducated,Married,$80K - $120K,Blue,40,3,2,2,3150.0,false
712389108,43,F,Graduate,Married,Less than $40K,Blue,36,6,3,2,2570.0,false
712305333,59,M,Graduate,Single,$60K - $80K,Blue,53,4,2,2,4386.0,false
812785158,42,M,Uneducated,Married,Less than $40K,Blue,37,4,3,2,2411.0,false
765459858,47,M,Graduate,Divorced,Less than $40K,Blue,40,4,4,3,6397.0,true
714894708,53,M,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,true
711296508,49,F,Graduate,Single,Less than $40K,Blue,42,5,2,3,2608.0,false
795713058,45,M,Post-Graduate,Married,$40K - $60K,Blue,39,3,1,2,4409.0,false
789487308,48,M,Doctorate,Single,$60K - $80K,Blue,39,3,2,2,10033.0,false
720130233,48,M,High School,Single,$60K - $80K,Blue,36,4,3,1,1641.0,true
789047208,57,F,High School,Single,Less than $40K,Blue,45,4,1,3,2454.0,false
715864983,56,F,High School,Married,Less than $40K,Blue,43,5,2,2,1978.0,false
708765933,46,M,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,5464.0,false
809320908,42,M,High School,Single,$60K - $80K,Blue,37,3,3,3,5951.0,false
779324358,49,F,Uneducated,Single,Less than $40K,Blue,31,6,1,3,2381.0,false
713730108,48,M,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2,2,11596.0,false
711783483,55,F,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,5162.0,false
719294433,63,F,Uneducated,Single,Unknown,Blue,55,4,3,1,16312.0,false
718279008,44,M,High School,Single,$60K - $80K,Silver,36,5,2,3,25276.0,true
721238508,38,F,High School,Single,Less than $40K,Blue,26,3,3,3,1939.0,false
709365483,45,F,Doctorate,Divorced,$40K - $60K,Blue,36,5,3,3,2788.0,false
718477983,54,F,High School,Married,Less than $40K,Blue,42,4,2,3,1438.3,false
719809533,59,F,Unknown,Married,Less than $40K,Blue,36,6,1,4,2448.0,false
717239133,52,F,College,Married,Unknown,Blue,40,5,3,1,10317.0,false
814091058,38,F,College,Single,Less than $40K,Blue,33,6,2,3,3119.0,true
710555433,42,F,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803.0,true
770956158,43,F,Graduate,Unknown,Less than $40K,Blue,30,3,2,1,2397.0,false
718263108,44,F,Unknown,Divorced,Less than $40K,Blue,32,3,3,2,1693.0,true
715984908,52,M,Graduate,Married,$80K - $120K,Blue,36,4,3,2,2866.0,false
711020358,52,F,Uneducated,Unknown,$40K - $60K,Blue,36,5,2,2,2498.0,false
788769783,42,F,College,Divorced,Less than $40K,Blue,23,6,1,3,1878.0,false
715496808,53,F,Graduate,Married,$40K - $60K,Blue,36,6,3,3,2712.0,false
779931783,52,M,High School,Single,$120K +,Blue,38,6,3,3,34516.0,true
818763033,34,F,Graduate,Married,$40K - $60K,Blue,29,6,1,1,6169.0,false
711953358,51,M,Graduate,Married,$80K - $120K,Blue,35,4,2,2,6205.0,false
716485308,43,F,Unknown,Unknown,Less than $40K,Blue,36,4,3,3,1780.0,false
716432658,48,F,High School,Married,Less than $40K,Blue,36,5,2,1,1438.3,false
712691883,41,F,High School,Married,Less than $40K,Blue,36,3,2,2,2811.0,true
712611108,59,F,Unknown,Single,Less than $40K,Blue,53,5,6,2,7501.0,true
716245833,62,M,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,2856.0,false
780052008,37,M,Unknown,Single,$80K - $120K,Blue,22,4,2,2,29898.0,false
709759908,46,M,Graduate,Married,$60K - $80K,Blue,36,4,2,2,1939.0,false
788667408,50,F,High School,Married,Less than $40K,Blue,21,6,1,1,2965.0,false
721449408,40,F,Unknown,Single,Less than $40K,Blue,25,6,2,1,2812.0,false
708316008,59,F,Graduate,Single,Unknown,Blue,36,3,2,3,10031.0,true
714655758,62,M,Graduate,Divorced,$40K - $60K,Blue,36,6,3,2,4049.0,false
711846183,38,F,Graduate,Single,$40K - $60K,Blue,26,3,2,3,2669.0,true
720612333,44,F,College,Single,Less than $40K,Blue,28,6,2,2,1951.0,true
714673833,59,F,Graduate,Single,$40K - $60K,Blue,36,3,3,1,1528.0,false
710525508,48,F,High School,Married,Less than $40K,Blue,36,6,3,3,1438.3,true
757854858,50,M,Unknown,Married,$60K - $80K,Blue,43,4,3,4,3143.0,true
714658233,46,F,High School,Unknown,Less than $40K,Blue,37,4,3,3,1438.3,false
716381808,43,M,Unknown,Single,$40K - $60K,Blue,36,4,4,1,8406.0,false
720831783,50,F,High School,Unknown,Less than $40K,Blue,36,3,2,1,2242.0,false
714319233,44,M,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,6538.0,true
718178583,42,F,Unknown,Married,Less than $40K,Blue,29,3,3,1,4710.0,false
708886533,50,M,Graduate,Single,$120K +,Blue,41,4,1,3,13032.0,false
716239383,45,F,High School,Married,Less than $40K,Blue,36,5,2,2,2225.0,false
714672933,52,F,Graduate,Married,$40K - $60K,Blue,36,6,4,2,3143.0,false
809954133,49,M,Uneducated,Married,$60K - $80K,Blue,44,6,1,3,5013.0,false
714855108,60,F,High School,Married,Less than $40K,Blue,50,6,0,1,3466.0,false
718730283,38,F,Graduate,Married,Less than $40K,Blue,18,5,3,3,1686.0,false
709232808,44,F,Unknown,Divorced,$40K - $60K,Blue,34,2,3,2,1689.0,true
804428958,47,M,Graduate,Married,$40K - $60K,Blue,42,3,2,1,1626.0,false
711474333,57,F,Uneducated,Single,Less than $40K,Blue,51,3,5,2,1614.0,true
720070383,41,F,Uneducated,Single,Unknown,Blue,29,6,3,3,2429.0,false
720322008,35,F,Unknown,Married,$40K - $60K,Blue,15,4,2,1,1438.3,false
714527433,39,M,Graduate,Married,$80K - $120K,Blue,30,5,2,2,17523.0,true
789267633,54,F,College,Married,Less than $40K,Blue,43,3,4,1,2573.0,false
714523383,43,F,Graduate,Single,$40K - $60K,Blue,33,3,2,2,2900.0,false
713996283,32,F,Post-Graduate,Single,Less than $40K,Blue,36,4,5,1,2352.0,false
714557583,58,F,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,false
714014733,33,M,College,Single,$80K - $120K,Blue,36,4,3,2,9642.0,true
779065458,56,M,High School,Married,$120K +,Blue,37,4,1,3,9257.0,false
712733958,46,F,Unknown,Single,Less than $40K,Blue,36,6,3,3,1731.0,true
719231583,61,M,Graduate,Unknown,$60K - $80K,Blue,49,6,2,2,16929.0,false
778801608,50,M,College,Married,$80K - $120K,Blue,39,6,4,2,3606.0,false
720728133,44,M,Uneducated,Single,$40K - $60K,Blue,33,4,3,3,1714.0,false
718153233,46,M,Uneducated,Married,$80K - $120K,Blue,36,3,2,2,23512.0,false
716122008,44,F,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855.0,true
714960408,44,F,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,true
